ItemID,Name,Processor,RAM GB,Hard Drive,Graphics,Brand,Item Weight,Processor Brand,Memory Type,Hard Drive Interface,Sellers Rank,Date First Available,Rating,Price,Error
3482,HP Pavilion 500-336 Desktop Computer,Core i3-4130,4,1 TB,Intel HD Graphics 4400,HP,15.76 lbs,Intel,DDR3 SDRAM,,"26,199",13-Sep-14,3.6,418.9,
3483,"2019 Dell OptiPlex 990 SFF Business Desktop PC, Intel Core I5 up to 3.4GHz, 16G DDR3, 512G SSD, VGA, DP, DVD, WiFi, Win10 64 Bit-Multi-Language(CI5)(Upgrades Available)(Certified Refurbished)",3.1 GHz Core i5-2400,16,240 GB,Intel HD Integrated,Dell,12.57 pounds,Intel,DDR3 SDRAM,ATA133,"2,490",23-Apr-19,4.1,244.98,
3484,"HP 900 OMEN X VR Ready Desktop - Intel i7-6700K 4.00 GHz Quad-Core Processor, 64GB Memory, 1TB SSD + 24TB (6TB x 4) Hard Drive, AMD Radeon RX 480 4GB Graphics, Windows 10",Intel Core i7,64,25 TB flash_memory_solid_state,AMD Radeon RX 480,HP,63 lbs,Intel,DDR SDRAM,Solid State,,24-Mar-17,"Be the first to review this item  
0.0","4,089.00",
3485,"iBUYPOWER Pro Gaming PC Desktop AMD Ryzen 7 2700 3.6GHz, NVIDIA Geforce GTX 1070 8GB, 16GB DDR4 RAM, 1TB HDD, 120GB SSD, WiFi, Win 10 Home, WiFi, View21 023A",None,32,1000 GB Mechanical Hard Drive,NVIDIA GeForce GTX,iBUYPOWER,30 lbs,AMD,DDR4 SDRAM,Serial ATA,"134,404",19-Apr-18,"Be the first to review this item  
0.0","1,599.99",
3486,"ASUS Gaming G11CD-DB52 Tower Desktop Intel Core i5-6400, 8GB DDR4, Windows 10, Black",Intel Core i5,8,1000 GB mechanical_hard_drive,NVIDIA GeForce GTX950,ASUS,23.5 lbs,Intel,,,"30,952",2-Jun-16,3,560,
3487,Adamant Custom 8-Core Liquid Cooled Workstation Desktop Computer PC Intel Core i7 9800X 3.8Ghz Gigabyte X299 Series 16Gb DDR4 RAM 3TB HDD 250Gb NVMe SSD 650W PSU Wi-Fi,Intel Core i7,16,3 TB,—,ADAMANT CUSTOM,,Intel,SDRAM,Serial ATA-600,,11-Mar-19,"Be the first to review this item  
0.0","1,929.99",
3488,Gamer 4GB HDMI AMD Radeon HD7670 Intel Quad Core i5 3.2GHz Windows 10 Pro / 16GB RAM/New 1TB Hard Drive/WiFi/Desktop Computer,Intel Core i5,16,1 TB flash_memory_solid_state,AMD Radeon HD 7670,Quality Refurbished Computers,—,Intel,DDR3 SDRAM,ATA,"146,398",25-Nov-18,"Be the first to review this item  
0.0",539.95,
3489,"Gaming PC Desktop Computer (Green, Intel Core i5, 8 GB RAM, Nvidia GT 1030 2GB, 1 TB HDD, Windows 10 Pro)",Core i5 Family,8,1 TB,—,DVS CUSTOM GAMING SYSTEMS,—,Intel,DDR3 SDRAM,ATA-3,,9-Apr-19,"Be the first to review this item  
0.0",489.99,
3490,"2019 Dell XPS 8930 Desktop Computer, 8th Gen Intel Hexa-Core i7-8700 up to 4.6GHz, 32GB DDR4 RAM, 1TB 7200 RPM HDD + 512GB SSD, GTX 1050 Ti 4GB, 802.11ac WiFi, Bluetooth 4.2, USB 3.1, HDMI, Windows 10",Intel Core i7,32,1 TB HDD 7200 rpm,NVIDIA GeForce GTX 1050 Ti 4GB GDDR5 Graphics,Dell,22 lbs,Intel,DDR SDRAM,Serial ATA,"21,267",29-Mar-19,"Be the first to review this item  
0.0","1,318.99",
3491,"Lenovo ThinkStation P310 Series Premium Tower Workstation Desktop PC (Intel i7 Quad-Core, 32GB RAM, 512GB SSD, DVD, Windows 7 Pro)",Intel Core i7,32,256 GB SSD,Intel HD Graphics 530,Lenovo,24 lbs,Intel,DDR4 SDRAM,Solid State,"60,003",15-Feb-18,"Be the first to review this item  
0.0","1,209.00",
3492,"Dell XPS 8930 Special Edition Tower Desktop - 9th Gen Intel 8-Core i7-9700K Processor up to 4.9 GHz, 32GB Memory, 1TB SSD + 3TB Hard Drive, Intel UHD 630 Graphics, DVD Burner, Windows 10 Pro, Silver",Intel Core i7,32,4000 GB SSD + HDD 7200 rpm,Intel UHD Graphics,Dell,22 lbs,Intel,DDR SDRAM,Serial ATA,"60,588",4-Mar-19,"Be the first to review this item  
0.0","1,889.99",
3493,"iBUYPOWER PRO Gaming PC Computer Desktop AMD Ryzen 7 2700X 3.7GHz, NVIDIA Geforce RTX 2080 8GB, 16GB DDR4 RAM, 1TB HDD, 240GB SSD, Liquid Cooled, WiFi Ready, Win 10 Home, VR Ready (Slate 056A)",None,16,1000 GB Hybrid Drive,NVIDIA GeForce RTX 2080 8GB,iBUYPOWER,30 lbs,AMD,,Serial ATA,"62,693",1-Nov-18,3.9,"1,899.99",
3494,"Dell OptiPlex 7460 1920 x 1080 All-in-One Desktop Computer with Intel Core i5-8500 3 GHz Hexa-Core, 8GB RAM, 500GB HDD, 23.8"" (79FT1)",8032,8,500 GB Mechanical Hard Drive,Intel UHD Graphics 630,Dell,13.32 lbs,Intel,,Serial ATA,"60,793",25-Jun-18,"Be the first to review this item  
0.0",999,
3495,"Dell Inspiron i3668 Desktop - 7th Generation Intel Core i7-7700 Processor up to 4.2 GHz, 32GB DDR4 Memory, 512GB Solid State Drive, 2GB Nvidia Geforce GT 1030, DVD Burner, Windows 10 Pro",Intel Core i7,32,512 GB SSD,NVIDIA GeForce GT 1030,Dell,14 lbs,Intel,DDR SDRAM,Solid State,"159,896",18-Jan-18,"Be the first to review this item  
0.0","1,329.00",
3496,Adamant Custom VR Ready Gaming Desktop Computer Intel X299 i7 7800X 3.6GHz Liquid Cooling 16Gb DDR4 RAM 1TB SSD 750W PSU Nvidia Geforce RTX 2080 8Gb,Intel Core i7,16,1 TB flash_memory_solid_state,Nvidia Geforce,ADAMANT CUSTOM,,Intel,SDRAM,Serial ATA-600,"133,784",6-Oct-18,"Be the first to review this item  
0.0","2,349.99",
3497,"2018 Newest Flagship Dell Inspiron 5675 Premium Gaming VR Ready Desktop Computer (AMD Quad-Core Ryzen 5 1400 up to 3.4 GHz, 16GB DDR4 RAM, 512GB SSD + 1TB HDD, AMD Radeon RX 570 4GB, DVD, Windows 10)",AMD R Series,16,512 GB SSD,AMD Radeon RX 570,Dell,30.3 lbs,Intel,DDR4 SDRAM,Serial ATA,"67,108",30-Dec-17,5,999,
3498,Adamant Custom Video Rendering Editing Media Workstation Desktop PC Intel Core i7 9700K 3.6Ghz Liquid Cooling 64Gb DDR4 5TB HDD 500Gb SSD Wi-Fi Dual Band 850W PSU Nvidia GeForce RTX 2080 8Gb,Intel Core i7,64,5 TB flash_memory_solid_state,B07197WQZ8,ADAMANT CUSTOM,—,Intel,SDRAM,Serial ATA-600,"103,000",7-May-17,"Be the first to review this item  
0.0","2,999.99",
3499,"Dell OP5060SFFD5HVN OptiPlex 5060 SFF Desktop Computer with Intel Core i7-8700 3.2 GHz Hexa-core, 8GB RAM, 256GB SSD",Intel Core i7,8,Flash Memory Solid State,Intel UHD Graphics 630,Dell,11.57 lbs,Intel,,Serial ATA,"8,956",15-Jun-18,"Be the first to review this item  
0.0",809.99,
3500,Quality Refurbished Gaming Desktop Intel Quad Core i7 3.4GHz / Windows 10 Pro / 16GB RAM/New 512GB Solid State Drive SSD/WiFi / + 1GB HDMI NVIDIA,Core i7-2600,16,512 GB flash_memory_solid_state,—,Quality Refurbished Computers,—,Intel,DDR3 SDRAM,ATA,"98,078",30-Aug-17,"Be the first to review this item  
0.0",669.95,
3501,Custom Gaming Tower Intel Quad Core i5 3.1GHz Windows 10 Pro / 12GB RAM/New 2TB HDD/WiFi/Desktop Computer PC + 1GB HDMI NVIDIA,Core i5-2300,12,2 TB mechanical_hard_drive,—,Quality Refurbished Computers,—,Intel,DDR3 SDRAM,ATA,"69,065",30-Aug-17,"Be the first to review this item  
0.0",504.95,
3502,Gaming Desktop Custom System Ryzen 3 2200G Vega 8 Budget 3.5 GHz 12 Core SSD VR BUGDET Basic Gaming LED Tower Windows 10 Office 2016,Unknown,8,240 GB flash_memory_solid_state,VEGA 8,IOZ TECH,—,AMD,GDDR4,Solid State,"65,709",5-Sep-18,4.5,429.99,
3503,Dell Inspiron i3646-1000BLK Desktop (Discontinued by Manufacturer),Intel Celeron,4,500 GB,Intel HD Graphics,Dell,15.87 lbs,Intel,,,"15,167",28-Jun-17,3.6,431.99,
3504,"Lenovo 10KY002BUS S510 SFF Desktop PC, Intel Core i5-6400, 4GB RAM, 500GB HDD, Windows 10 Pro OS, Black",Intel Core i5,4,500 GB Mechanical Hard Drive,Intel Integrated Graphics,Lenovo,9.1 lbs,Intel,,Serial ATA,"19,828",21-Oct-17,3.6,639,
3505,HP 3XC23UT#ABA EliteDesk 800 G3 - Personal Computer - Tower Desktop - 8 GB RAM - 1 TB HDD - AMD Radeon RX - Black/Silver,8032,8,1024 GB Mechanical Hard Drive,Radeon RX 460,HP,—,Intel,,Serial ATA-600,"85,119",7-Apr-18,"Be the first to review this item  
0.0","1,049.00",
3506,Custom Gaming Tower Intel Quad Core i7 3.4GHz Windows 7 Pro / 12GB RAM/New 2TB HDD/WiFi/Desktop Computer PC + 1GB HDMI NVIDIA,Core i7-2600,12,2 TB mechanical_hard_drive,—,Quality Refurbished Computers,—,Intel,DDR3 SDRAM,ATA,"64,646",30-Aug-17,"Be the first to review this item  
0.0",564.95,
3507,"CYBERPOWERPC Gamer Supreme Liquid Cool SLC10260CPG Gaming PC (AMD Ryzen 7 2700X 3.7GHz, 32GB DDR4, NVIDIA GeForce RTX 2060 6GB, 480GB SSD, 2TB HDD, 802.11AC WiFi, Win10 Home) Black",AMD Ryzen 7,32,2 TB Mechanical Hard Drive,NVIDIA GeForce RTX 2060,CyberpowerPC,—,AMD,DDR4 SDRAM,Serial ATA-600,"5,687",22-Jan-19,"Be the first to review this item  
0.0","1,579.99",
3508,Elite Quad Core i5 3.2GHz / Windows 7 PRO/SFF Desktop Computer / 12GB RAM/New Huge 3TB Hard Drive Disk + MS Office + DVD+RW,Intel Core i5,12,3 TB,—,Quality Refurbished Computers,—,Intel,DDR3 SDRAM,ATA,,15-Nov-18,"Be the first to review this item  
0.0",389.95,
3509,"Lenovo IdeaCentre 720 Tower, 18L Desktop Computer (Ryzen 5 2600 Processor, 12 Dual Channel DDR4, 2TB, AMD Radeon RX 560 Graphics, Windows 10 Home), 90HY0007US, Warm Silver",Ryzen 5 2600H,12,2000 GB Mechanical Hard Drive,AMD Radeon RX 560,Lenovo,19.8 lbs,AMD,SDRAM,Serial ATA,"30,809",10-Aug-18,3,629,
3510,Adamant Custom VR Ready Gaming Desktop Computer Intel X299 i7 7800X 3.6GHz Liquid Cooling 16Gb DDR4 RAM 1TB SSD 750W PSU Nvidia Geforce RTX 2080 8Gb,Intel Core i7,16,1 TB flash_memory_solid_state,Nvidia Geforce,ADAMANT CUSTOM,,Intel,SDRAM,Serial ATA-600,"133,784",6-Oct-18,"Be the first to review this item  
0.0","2,349.99",
3511,"2018 Newest Flagship Dell Inspiron 5675 Premium Gaming VR Ready Desktop Computer (AMD Quad-Core Ryzen 5 1400 up to 3.4 GHz, 32GB DDR4 RAM, 240GB SSD + 1TB HDD, AMD Radeon RX 570 4GB, DVD, Windows 10)",AMD R Series,32,240 GB SSD,AMD Radeon RX 570,Dell,30.3 lbs,Intel,DDR4 SDRAM,Serial ATA,,16-May-18,"Be the first to review this item  
0.0","1,149.00",
3512,"ReCircuit Optiplex 7010 Desktop Computer - Intel Core i7 3.8GHz, 16GB DDR3, New 500GB SSD, Windows 10 Pro 64-Bit, WiFi, USB 3.0, DVDRW, 2X Display Port (Prepared by ReCircuit)",Intel Core i7,16,500 GB SSD,integrated,ReCircuit,15 lbs,Intel,DDR3 SDRAM,Solid State,"82,820",3-Jul-18,"Be the first to review this item  
0.0",745.99,
3513,Dell OptiPlex Flagship Business Workstations Desktop Tower | Intel Core i5-7500 Quad-Core | 16GB DDR4 | 256G SSD + 500G HDD | SD Reader | DVD +/-RW | Windows 10 Pro | USB Mouse And Keyboard | Black,Intel Core i5,16,756 GB Hybrid,Intel HD Graphics 630,Dell,17.48 lbs,Intel,SDRAM,Serial ATA,"44,550",8-Apr-18,5,899,
3514,"Centaurus Delphius | AMD Ryzen 2600 3.8GHz Six-Core, 16GB RAM, Nvidia GTX 1060 6GB, 2TB HDD, Windows 10 Pro, WiFi. Custom Desktop Gaming PC",AMD R Series,16,2 TB HDD 7200 rpm,GTX 1060 6GB,Centaurus Computers,32 lbs,AMD,DIMM,Serial ATA-600,"51,267",12-Oct-17,"Be the first to review this item  
0.0",926,
3515,"HP Pavilion 590-p0051 Desktop Computer, i5 8400",Intel Core i5,8,1 TB,—,HP,11.35 lbs,Intel,DDR SDRAM,eSATA,"75,505",6-Aug-18,"Be the first to review this item  
0.0",579.99,
3516,"2019 HP Pavilion 690 VR Ready Gaming Desktop Computer, AMD Ryzen 5 2400G Quad-Core Up to 3.9GHz, 16GB DDR4, 1TB 7200 RPM HDD + 512GB SSD, AMD Radeon Rx 580, AC WiFi, DVDRW, Bluetooth 4.2, Windows 10",,16,1 TB HDD 7200 rpm,Radeon RX 580 4GB GDDR5,HP,—,AMD,DDR SDRAM,Serial ATA,,2-Apr-19,"Be the first to review this item  
0.0",949,
3517,"ReCircuit Optiplex 790 Desktop Computer - Intel Core i5 3.4GHz, 16GB DDR3, New 1TB Hard Drive, Windows 7 Pro 64-Bit, WiFi, DVDRW (Prepared by ReCircuit)",Intel Core i5,16,1 TB 7200,integrated,ReCircuit,15 lbs,Intel,DDR3 SDRAM,Serial ATA,"130,922",3-Jul-18,"Be the first to review this item  
0.0",451.99,
3518,"HP Prodesk 600 G3 Business Desktop Intel Quad-Core i5-7500 at 3.4GHz, 8GB DDR4 RAM, 256GB Solid State Drive, DVD-RW, USB-C, Display Port, Win 10 Pro- 3 Year Warranty",Intel Core i5,8,256 GB,Intel UHD Graphics 630,HP,—,Intel,DDR SDRAM,Solid State,"16,742",8-Apr-19,"Be the first to review this item  
0.0",599,
3519,"Dell OptiPlex 7060 SFF Desktop Computer Intel Core i7-8700 3.2GHz 6-core CPU, 16GB DDR4 Memory, 1TB NVMe SSD, Windows 10 Pro",Intel Core i7-4700MQ,16,1 TB 1TB NVMe M.2 Class 40 SSD,—,Dell,—,Intel,SDRAM,PCIE x 4,"36,528",5-Nov-18,5,"1,399.00",
3520,Adamant Custom 32X-Core Video Editing Rendering Workstation Desktop Computer AMD Ryzen Threadripper 2990WX 3.0GHz Asus Rog Strix X399 128Gb DDR4 5TB HDD 500Gb NVMe SSD 1000W PSU SLI Nvidia RTX 2080 Ti,AMD R Series,128,5 TB flash_memory_solid_state,Nvidia Geforce,ADAMANT CUSTOM,—,AMD,SDRAM,Serial ATA-600,"151,848",27-Aug-18,"Be the first to review this item  
0.0","7,599.99",
3521,"Acer Aspire TC-885-ACCFLi5O Desktop, 8th Gen Intel Core i5-8400, 24GB Total Memory (16GB Optane Memory & 8GB DDR4), 2TB HDD, 8X DVD, 802.11ac WiFi, Windows 10 Home",Core i5 8400,8,2000 GB Mechanical Hard Drive,Intel UHD Graphics 630,Acer,—,Intel,DDR SDRAM,Serial ATA,"20,811",15-Jul-18,2.3,501.26,
3522,"HP OMEN 880-110 Gaming Desktop, Intel Core i7-8700 Six Core 3.2GHz, GTX 1070 8GB, 8GB DDR4, 1TB HDD + 16GB PCIe SSD, 802.11ac, Bluetooth, Win10H (Renewed)",—,8,1 TB .,NVIDIA GeForce GTX 1070,HP,—,Intel,,,"62,805",28-Sep-18,1,"1,249.66",
3523,"CybertronPC Rhodium GTX Gaming Desktop - AMD FX-6300 3.50GHz Hexa-Core Processor, 16GB DDR3 Memory, NVIDIA GeForce GTX 950 (2 GB GDDR5 SDRAM) Graphics, 802.11ac Wireless, 2TB HDD, DVDRW, Windows 10",3.5 GHz FX-Series Six-Core FX-6300,16,2000 GB SATA III,NVIDIA GeForce GTX 950,CybertronPC,26 pounds,AMD,,Serial ATA-600,"24,591",27-Jan-16,3.9,"1,054.49",
3524,"Blair Technology Group ThinkCentre M58 Desktop, Intel Core 2 Duo Processor, 8GB RAM, 500GB Hard Drive, DVD-RW, Wi-Fi, Keyboard & Mouse, Windows 10 Professional (Prepared by BTG)",Core 2 Duo E7500,8,500 GB HDD 7200 rpm,—,Lenovo,—,Intel,DDR3 SDRAM,Serial ATA,"79,577",4-Oct-18,"Be the first to review this item  
0.0",139.99,
3525,"iBUYPOWER Gaming PC Computer Desktop AM1020X Intel i7-7800X 3.50 GHz, NVIDIA Geforce GTX 1080 Ti 11GB, 32GB DDR4 RAM, 3TB 7200RPM HDD, 240GB SSD, Liquid Cool, RGB, Wifi, VR Ready, Win 10",—,32,3000 GB Mechanical Hard Drive,GTX 1080 Ti,iBUYPOWER,30 lbs,Intel,,Serial ATA,"137,951",24-Jun-17,5,,Currently unavailable.
3526,Premium HP Pavilion Business Flagship Desktop PC with Keyboard&Mouse Intel i7-6700T Quad-Core Processor 8GB DDR4 RAM 1TB 7200RPM HDD Intel Graphics 530 DVD-RW HDMI Bluetooth Windows 10,Core i7 6700T,8,1 GB HDD 7200 rpm,Intel HD Graphics 530,HP,3.26 lbs,Intel,DDR4 SDRAM,Serial ATA,"16,578",16-Nov-16,3.7,660,
3527,"Acer Aspire Desktop, AMD A10-7800, 12GB DDR3, 2TB HDD, Windows 10 Home, ATC-280-UR11",8032,12,2000 GB Mechanical Hard Drive,AMD Radeon R7,Acer,18.43 lbs,AMD,DDR3 SDRAM,Serial ATA,"21,831",26-Sep-16,2.9,519,
3528,"Dell OP7060SFFY34V4 OptiPlex 7060 SFF Desktop Computer with Intel Core i7-8700 3.2 GHz Hexa-core, 8GB RAM, 256GB SSD",Intel Core i7,8,Flash Memory Solid State,Integrated Graphics,Dell,11.6 lbs,Intel,,Serial ATA,"61,761",14-Jun-18,"Be the first to review this item  
0.0","1,115.00",
3529,Optiplex Quad Core i7-2600 3.4GHz CPU Windows 7 Pro 16GB RAM/New 256GB Solid State Drive SSD/WiFi/Desktop PC Computer System + MS Office,Core i7-2600,16,256 GB SSD,,Quality Refurbished Computers,,Intel,DDR3 SDRAM,ATA,,26-Aug-17,"Be the first to review this item

0.0",649.95,
3530,Adamant Custom VR Ready Extreme Speed Gaming Computer Station Intel Z390X 8-Core i7 9700K 3.6Ghz Liquid Cooling 32Gb DDR4 4TB HDD 500Gb SSD 850W PSU Nvidia GeForce RTX 2080 8Gb,Intel Core i7,32,4 TB mechanical_hard_drive,NVIDIA GeForce GTX,ADAMANT CUSTOM,—,Intel,SDRAM,Serial ATA-600,"39,054",10-Mar-17,5,"2,559.99",
3531,"Dell OptiPlex 5060 Micro Desktop Computer with Intel Core i5-8500T 2.1 GHz Hexa-Core, 8GB RAM, 128GB SSD (CMM07)",8032,8,Flash Memory Solid State,—,Dell,2.6 lbs,Intel,,,"35,278",12-Jul-18,"Be the first to review this item  
0.0",797.99,
3532,"Dell XPS 8930 Tower Desktop - 8th Gen. Intel Core i7-8700 6-Core up to 4.60 GHz, 64GB DDR4 Memory, 1TB SSD + 1TB SATA Hard Drive, 4GB Nvidia GeForce GTX 1050Ti, DVD Burner, Windows 10, Black",Core i7 8700,64,2000 GB SSD + HDD 7200 rpm,NVIDIA GeForce GTX 1050 Ti,Dell,22 lbs,Intel,DDR SDRAM,Solid State,"10,949",16-Nov-17,"Be the first to review this item  
0.0","1,659.99",
3533,"Dell Optiplex 3050 SFF Desktop - Intel HD Graphics 630, DVD Burner, Windows 10 Pro (64-bit), Customize CPU (Processor), RAM (Memory), HDD (Hard Drive), SSD (Solid State Drive)",Intel Core i5,8,500 GB HDD 7200 rpm,Intel HD Graphics 630,Dell,12 lbs,Intel,DDR4 SDRAM,Serial ATA,"157,456",7-Nov-18,"Be the first to review this item  
0.0",799.99,
3534,"2019 Dell XPS 8930 High Performance Desktop Computer, 8th Gen Intel Hexa-Core i7-8700 up to 4.6GHz, 16GB DDR4 RAM, 1TB 7200 RPM HDD + 512GB SSD, 802.11ac WiFi, Bluetooth 4.2, USB 3.1, HDMI, Windows 10",2666 MHz Intel Core i7,16,1 TB HDD 7200 rpm,Intel HD 630 Graphics,Dell,22 pounds,Intel,DDR SDRAM,Serial ATA,,16-Apr-19,"Be the first to review this item  
0.0","1,049.00",
3535,"Lenovo Legion T530 Premium Gaming and Business Desktop (Intel i7-8700 6-Core Processor, 32GB RAM, 1TB HDD + 256GB PCIe SSD, NVIDIA GeForce GTX 1060, DVD, Win 10 Home)",Intel Core i7,32,1 TB HDD + 256GB PCIe SSD,NVIDIA GeForce GTX 1060,ME2 MichaelElectronics2,26.46 lbs,Intel,DIMM,Serial ATA,"97,038",5-Feb-19,"Be the first to review this item  
0.0","1,249.00",
3536,XOTIC PC Extreme AMD + Nvidia Gaming Computer Desktop PC-4.3Ghz 8Core Ryzen 7 2700X | RTX 2070 | 32GB DDR4 | 500GB Samsung 970 EVO | 3TB HDD | Windows 10 | 3 Year Parts Warranty | Liquid Cooled CPU,AMD Ryzen 7,16,3.5 TB HDD 5400 rpm,NVIDIA GeForce GTX,XOTIC PC,35 lbs,AMD,DIMM,Serial ATA,"80,542",9-May-18,4.6,"1,999.00",
3537,"CUK Stratos VR Ready Gamer PC (AMD Ryzen 7 2700, 16GB RAM, 500GB SSD, AMD Radeon RX 580 4GB, 500W Bronze PSU, Windows 10) Gaming Desktop Computer with 7 RGB Halo Fans",AMD R Series,12,500 GB flash_memory_solid_state,AMD Radeon RX 580,Computer Upgrade King,35 lbs,AMD,DDR4 SDRAM,Solid State,"28,554",4-Oct-18,2.7,849.99,
3538,"CLX TGMSETRTH8A26BU Set Tower Desktop, Black/Blue",—,32,6000 GB Mechanical Hard Drive,NVIDIA GeForce RTX 2080 Ti,CLX,27 lbs,AMD,,Serial ATA-600,"50,562",11-Dec-18,"Be the first to review this item  
0.0","9,240.00",
3539,"2018 Newest Flagship HP Pavilion Power Premium Gaming VR Ready Desktop Computer (Intel Core i5-7400, NVIDIA GeForce GTX 1060 3GB, 16GB DDR4 RAM, 512GB SSD + 1TB HDD, Bluetooth, HDMI, Windows 10)",Intel Core i5,16,512 GB SSD,NVIDIA GeForce GTX 1060,HP,15 lbs,Intel,DDR4 SDRAM,Serial ATA,"5,594",10-Dec-17,4.5,"1,099.00",
3540,"Fxware Cobra Z Custom Gaming Desktop PC (4.0GHz Quad Core CPU Socket AM4, 2TB HDD, 16GB RAM, WiFi), Red",AMD A Series,16,2 TB HDD 7200 rpm,Radeon R7,FXWARE,30 lbs,AMD,DDR3 SDRAM,Serial ATA-300,"130,385",14-Jan-16,5,698.95,
3541,"CyberPowerPC GXI Gamer Xtreme Desktop Computer - 8th Gen Intel Core i7-8700 up to 4.60 GHz Processor, 64GB DDR4 Memory, 256GB Solid State Drive, NVIDIA GeForce GTX 1070 8GB GDDR5, Windows 10 Home",3.2 GHz Intel Core i7,64,256 GB SSD,NVIDIA GeForce GTX 1070,CyberpowerPC,32 pounds,Intel,SODIMM,Solid State,,10-Apr-19,"Be the first to review this item  
0.0","2,209.99",
3542,"2018 Newest Flagship HP Pavilion Power Premium Gaming VR Ready Desktop Computer (Intel Core i5-7400, NVIDIA GeForce GTX 1060 3GB, 8GB DDR4 RAM, 256GB SSD + 1TB HDD, Bluetooth, HDMI, Windows 10)",Intel Core i5,8,256 GB SSD,NVIDIA GeForce GTX 1060,HP,15 lbs,Intel,DDR4 SDRAM,Serial ATA,"52,171",10-Dec-17,"Be the first to review this item  
0.0",899,
3543,"Dell Optiplex 390 Desktop Computer i3 3.2GHz 4GB RAM 500GB HD Windows 10 Professional w/19 LCD Bundle-WiFi Adapter, Keyboard and Mouse",Core i3-2120,4,500 GB,Integrated,Refurbished Dell,—,Intel,DDR3 SDRAM,ATA,"8,354",16-May-18,"Be the first to review this item  
0.0",199,
3544,"Dell XPS 8930 Tower Desktop - 8th Gen Intel Core i7-8700 6-Core up to 4.6 GHz, 32GB DDR4 Memory, 2TB SSD + 3TB SATA Hard Drive, Nvidia GeForce GTX 1070 8GB, No Optical Drive, Windows 10 Pro (64-bit)",Intel Core i7,32,5000 GB SSD + HDD 7200 rpm,NVIDIA GeForce GTX 1070,Dell,22 lbs,Intel,DDR SDRAM,Solid State,"13,654",11-Jan-19,5,"1,839.99",
3545,CyberpowerPC Gamer Supreme Liquid Cool Desktop Computer,Core i9,16,2048 GB Hybrid Drive,NVIDIA GeForce GTX 1060,CyberpowerPC,32 lbs,Intel Core i9-9900K,GDDR5,PCIE x 16,"124,311",19-Oct-18,"Be the first to review this item  
0.0","1,550.58",
3546,Thinkcentre M910 Tower - Personal Computer - Tower - Core I7-7700 - 3.6 Ghz -,8032,8,flash_memory_solid_state,Intel Integrated Graphics,Lenovo,15.43 lbs,,,,"61,969",15-Mar-17,"Be the first to review this item  
0.0","1,281.07",
3547,2018 Newest Dell Premium Business Flagship Desktop PC with Keyboard&Mouse Intel Core i5-7400 Processor 16GB DDR4 RAM 1TB 7200RPM HDD DVD-RW HDMI VGA Bluetooth Windows 10 (12GB RAM| 1TB HDD),Intel Core i5,16,1 TB HDD 5400 rpm,Intel Integrated Graphics,Dell,2.65 lbs,Intel,DDR SDRAM,Serial ATA,"47,461",27-Mar-18,"Be the first to review this item  
0.0",449,
3548,CyberpowerPC Gamer Xtreme Liquid Cool Desktop Computer,Intel Core i7,16,2288 GB Hybrid Drive,GTX 1070 Ti,CyberpowerPC,32 lbs,Intel,GDDR5,PCIE x 16,,15-Nov-18,"Be the first to review this item

0.0","1,669.99",
3549,HP Pavilion Flagship High Performance Desktop PC | Intel Core i7-6700T Quad-Core | 8GB DDR4 | 1TB HDD | DVD +/-RW | Windows 10 | Wired Keyboard&Mouse,Intel Core i7,8,1 TB mechanical_hard_drive,Intel HD Graphics 530,HP,12.6 lbs,Intel,SDRAM,Serial ATA,"65,659",1-Apr-17,"Be the first to review this item  
0.0",649.99,
3550,"CYBERPOWERPC Gamer Xtreme GXi11180CPG Gaming PC (Intel i7-9700K 3.6GHz, 8GB DDR4, NVIDIA GeForce GTX 1050 Ti 4GB, 2TB HDD, WiFi & Win 10 Home) Black",—,8,2048 GB Mechanical Hard Drive,NVIDIA GeForce GTX 1050 Ti,CyberpowerPC,32 lbs,Intel,DDR4 SDRAM,Serial ATA-600,"4,776",19-Aug-18,5,"1,089.00",
3551,Custom Gaming Tower Intel Quad Core i7 3.4GHz Windows 7 Pro / 12GB RAM/New 1TB HDD/WiFi/Desktop Computer PC + 1GB HDMI NVIDIA,Core i7-2600,12,1 TB mechanical_hard_drive,—,Quality Refurbished Computers,—,Intel,DDR3 SDRAM,ATA,"93,336",30-Aug-17,"Be the first to review this item  
0.0",554.95,
3552,Custom AMD Radeon HD7670 4GB HDMI Gaming System Intel Quad Core i7 / 16GB RAM/New 512GB SSD/Windows 10 Pro/WiFi PC,Core i7-2600,16,512 GB SSD,AMD Radeon HD 7670,Quality Refurbished Computers,—,Intel,DDR3 SDRAM,ATA,"106,787",7-Nov-18,"Be the first to review this item  
0.0",684.95,
3553,"CYBERPOWERPC Gamer Supreme Liquid Cool SLC10320CPG Gaming PC (Intel Core i7-9700K 3.6GHz, 16GB DDR4, NVIDIA GeForce RTX 2060 6GB, 1TB SSD, 802.11AC WiFi, Win10 Home) Black",Intel Core i7,16,1 TB Flash Memory Solid State,NVIDIA GeForce RTX 2060,CyberpowerPC,35.6 lbs,Intel,DDR4 SDRAM,Solid State,"11,247",15-Feb-19,"Be the first to review this item  
0.0","1,549.99",
